Site,VLAN,Service,"	Bl Fo Mini Hubs"
CTG_X0777,,3G_scl,CTG_X0776
CTG_X0778,,2G_scl,CTG_X0776
CTG_X0778,,3G_scl,CTG_X0776
CTG_X0779,,2G_scl,CTG_X0776
CTG_X0779,,3G_scl,CTG_X0776
CTG_X0781,,2G_scl,CTG_X0776
CTG_X0781,,3G_scl,CTG_X0776
CTG_X0782,,2G_scl,CTG_X9038
CTG_X0782,,3G_scl,CTG_X9038
CTG_X0784,,2G_scl,CTG_X9038
CTG_X0784,,3G_scl,CTG_X9038
CTG_X0786,,2G_scl,CTG_X0786
CTG_X0786,,3G_scl,CTG_X0786
CTG_X0787,,2G_scl,CTG_X0786
CTG_X0788,,2G_scl,CTG_X0786
CTG_X0788,,3G_scl,CTG_X0786
CTG_X0800,,2G_scl,CTG_X0800
CTG_X0800,,3G_scl,CTG_X0800
CTG_X0801,,2G_scl,CTG_X0801
CTG_X0801,,3G_scl,CTG_X0801
CTG_X0812,,2G_scl,CTG_X0835
CTG_X0812,,3G_scl,CTG_X0835
CTG_X0816,,2G_fhl,CTG_X0671
CTG_X0816,,3G_fhl,CTG_X0671
CTG_X0823,,2G_fhl,CTG_X0627
CTG_X0823,,3G_fhl,CTG_X0627
CTG_X0825,,2G_scl,CTG_X1527
CTG_X0825,,3G_scl,CTG_X1527
CTG_X0827,,2G_scl,CTG_X0645
CTG_X0827,,3G_scl,CTG_X0645
CTG_X0828,,2G_scl,CTG_X0828
CTG_X0828,,3G_scl,CTG_X0828
CTG_X0833,,2G_fhl,CTG_X0242
CTG_X0833,,3G_fhl,CTG_X0242
CTG_X0834,,2G_scl,CTG_X0277
CTG_X0834,,3G_scl,CTG_X0277
CTG_X0835,,2G_scl,CTG_X0835
CTG_X0835,,3G_scl,CTG_X0835
CTG_X0837,,2G_fhl,CTG_X0893
CTG_X0837,,3G_fhl,CTG_X0893
CTG_X0845,,2G_scl,CTG_X0845
CTG_X0845,,3G_scl,CTG_X0845
CTG_X0848,,2G_fhl,CTG_X0132
CTG_X0848,,3G_fhl,CTG_X0132
CTG_X0849,,2G_scl,CTG_X0300
CTG_X0849,,3G_scl,CTG_X0300
CTG_X0850,,2G_scl,CTG_X0850
CTG_X0850,,3G_scl,CTG_X0850
CTG_X08510,,2G_scl,CTG_X0652
CTG_X08510,,3G_scl,CTG_X0652
CTG_X0852,,2G_scl,CTG_X0522
CTG_X0852,,3G_scl,CTG_X0522
CTG_X0862,,2G_scl,CTG_X0850
CTG_X0862,,3G_scl,CTG_X0850
CTG_X0864,,2G_fhl,CTG_X0242
CTG_X0864,,3G_fhl,CTG_X0242
CTG_X0866,,2G_scl,CTG_X0522
CTG_X0866,,3G_scl,CTG_X0522
CTG_X0870,,2G_fhl,CTG_X0242
CTG_X0870,,3G_fhl,CTG_X0242
CTG_X0875,,2G_fhl,CTG_X0658
CTG_X0875,,3G_fhl,CTG_X0658
CTG_X0877,,2G_fhl,CTG_X0242
CTG_X0877,,3G_fhl,CTG_X0242
CTG_X0881,,2G_scl,CTG_X0881
CTG_X0881,,3G_scl,CTG_X0881
CTG_X0883,,2G_fhl,CTG_X0666
CTG_X0883,,3G_fhl,CTG_X0666
CTG_X0884,,2G_fhl,CTG_X0242
CTG_X0884,,3G_fhl,CTG_X0242
CTG_X0885,,2G_scl,CTG_X0828
CTG_X0885,,3G_scl,CTG_X0828
CTG_X0886,,2G_scl,CTG_X0317
CTG_X0888,,2G_scl,CTG_X0656
CTG_X0888,,3G_scl,CTG_X0656
CTG_X0892,,2G_scl,CTG_X0850
CTG_X0892,,3G_scl,CTG_X0850
CTG_X0893,,2G_fhl,CTG_X0893
CTG_X0894,,2G_scl,CTG_X0498
CTG_X0894,,3G_scl,CTG_X0498
CTG_X0895,,2G_scl,CTG_X0925
CTG_X0895,,3G_scl,CTG_X0925
CTG_X0907,,2G_scl,CTG_X0247
CTG_X0909,,2G_fhl,CTG_X0738
CTG_X0909,,3G_fhl,CTG_X0738
CTG_X0925,,2G_scl,CTG_X0925
CTG_X0925,,3G_scl,CTG_X0925
CTG_X0927,,2G_scl,CTG_X0927
CTG_X0930,,2G_scl,CTG_X0120
CTG_X0930,,3G_scl,CTG_X0120
CTG_X0933,,2G_fhl,CTG_X0132
CTG_X0933,,3G_fhl,CTG_X0132
CTG_X0937,,2G_scl,CTG_X0120
CTG_X0937,,3G_scl,CTG_X0120
CTG_X0941,,2G_scl,CTG_X0517
CTG_X0941,,3G_scl,CTG_X0517
CTG_X0953,,2G_fhl,CTG_X0953
CTG_X0961,,2G_scl,CTG_X0845
CTG_X0961,,3G_scl,CTG_X0845
CTG_X0990,,2G_fhl,CTG_X0015
CTG_X0990,,3G_fhl,CTG_X0015
CTG_X1021,,2G_fhl,CTG_X0487
CTG_X1021,,3G_fhl,CTG_X0487
CTG_X1028,,2G_fhl,CTG_X1186
CTG_X1028,,3G_fhl,CTG_X1186
CTG_X1029,,2G_fhl,CTG_X0716
CTG_X1029,,3G_fhl,CTG_X0716
CTG_X1030,,2G_fhl,CTG_X0716
CTG_X1030,,3G_fhl,CTG_X0716
CTG_X1034,,2G_scl,CTG_X0370
CTG_X1034,,3G_scl,CTG_X0370
CTG_X1035,,2G_fhl,CTG_X1035
CTG_X1070,,2G_scl,CTG_X0498
CTG_X1070,,3G_scl,CTG_X0498
CTG_X1074,,2G_scl,CTG_X0729
CTG_X1076,,2G_fhl,CTG_X1076
CTG_X1081,,2G_fhl,CTG_X0491
CTG_X1084,,2G_scl,CTG_X1084
CTG_X1088,,2G_scl,CTG_X0881
CTG_X1088,,3G_scl,CTG_X0881
CTG_X1089,,2G_scl,CTG_X0274
CTG_X1089,,3G_scl,CTG_X0274
CTG_X1090,,2G_fhl,CTG_X0372
CTG_X1090,,3G_fhl,CTG_X0372
CTG_X1092,,RTN_scl,CTG_X0248
CTG_X1093,,2G_scl,CTG_X0610
CTG_X1093,,3G_scl,CTG_X0610
CTG_X1096,,2G_fhl,CTG_X0216
CTG_X1096,,3G_fhl,CTG_X0216
CTG_X1097,,2G_scl,CTG_X0365
CTG_X1097,,3G_scl,CTG_X0365
CTG_X1098,,2G_scl,CTG_X0097
CTG_X1098,,3G_scl,CTG_X0097
CTG_X1099,,2G_scl,CTG_X0274
CTG_X1101,,2G_scl,CTG_X0122
CTG_X1101,,3G_scl,CTG_X0122
CTG_X1109,,2G_scl,CTG_X0274
CTG_X1109,,3G_scl,CTG_X0274
CTG_X1111,,2G_scl,CTG_X0470
CTG_X1111,,3G_scl,CTG_X0470
CTG_X1113,,2G_fhl,CTG_X0500
CTG_X1113,,3G_fhl,CTG_X0500
CTG_X1114,,2G_scl,CTG_X0850
CTG_X1114,,3G_scl,CTG_X0850
CTG_X1116,,2G_scl,CTG_X0364
CTG_X1116,,3G_scl,CTG_X0364
CTG_X1117,,2G_scl,CTG_X0502
CTG_X1117,,3G_scl,CTG_X0502
CTG_X1118,,2G_fhl,CTG_X0671
CTG_X1118,,3G_fhl,CTG_X0671
CTG_X1121,,2G_fhl,CTG_X0671
CTG_X1121,,3G_fhl,CTG_X0671
CTG_X1125,,2G_scl,CTG_X0509
CTG_X1125,,3G_scl,CTG_X0509
CTG_X1127,,2G_fhl,CTG_X0665
CTG_X1127,,3G_fhl,CTG_X0665
CTG_X1129,,2G_scl,CTG_X0520
CTG_X1129,,3G_scl,CTG_X0520
CTG_X1130,,2G_scl,CTG_X0881
CTG_X1130,,3G_scl,CTG_X0881
CTG_X1131,,2G_fhl,CTG_X0055
CTG_X1131,,3G_fhl,CTG_X0055
CTG_X1134,,2G_scl,CTG_X0502
CTG_X1134,,3G_scl,CTG_X0502
CTG_X1135,,2G_scl,CTG_X0120
CTG_X1136,,2G_scl,CTG_X0122
CTG_X1136,,3G_scl,CTG_X0122
CTG_X1137,,2G_scl,CTG_X0361
CTG_X1137,,3G_scl,CTG_X0361
CTG_X1141,,2G_scl,CTG_X0120
CTG_X1142,,2G_scl,CTG_X0776
CTG_X1142,,3G_scl,CTG_X0776
CTG_X1143,,2G_scl,CTG_X1535
CTG_X1143,,3G_scl,CTG_X1535
CTG_X1145,,2G_fhl,CTG_X0671
CTG_X1145,,3G_fhl,CTG_X0671
CTG_X1146,,2G_scl,CTG_X9027
CTG_X1147,,2G_scl,CTG_X0364
CTG_X1147,,3G_scl,CTG_X0364
CTG_X1149,,2G_fhl,CTG_X0500
CTG_X1149,,3G_fhl,CTG_X0500
CTG_X1150,,2G_scl,CTG_X0122
CTG_X1150,,3G_scl,CTG_X0122
CTG_X1151,,2G_fhl,CTG_X0730
CTG_X1151,,3G_fhl,CTG_X0730
CTG_X1152,,2G_fhl,CTG_X0953
CTG_X1152,,3G_fhl,CTG_X0953
CTG_X1157,,2G_scl,CTG_X1157
CTG_X1157,,3G_scl,CTG_X1157
CTG_X1158,,2G_scl,CTG_X0120
CTG_X1158,,3G_scl,CTG_X0120
CTG_X1160,,2G_scl,CTG_X0092
CTG_X1160,,3G_scl,CTG_X0092
CTG_X1162,,2G_scl,CTG_X0509
CTG_X1162,,3G_scl,CTG_X0509
CTG_X1163,,2G_fhl,CTG_X0671
CTG_X1163,,3G_fhl,CTG_X0671
CTG_X1164,,2G_fhl,CTG_X0703
CTG_X1164,,3G_fhl,CTG_X0703
CTG_X1170,,2G_scl,CTG_X1391
CTG_X1171,,2G_scl,CTG_X0470
CTG_X1171,,3G_scl,CTG_X0470
CTG_X1172,,2G_scl,CTG_X0517
CTG_X1172,,3G_scl,CTG_X0517
CTG_X1174,,2G_scl,CTG_X1174
CTG_X1180,,2G_scl,CTG_X1180
CTG_X1180,,3G_scl,CTG_X1180
CTG_X1181,,2G_scl,CTG_X0120
CTG_X1181,,3G_scl,CTG_X0120
CTG_X1182,,2G_scl,CTG_X0517
CTG_X1182,,3G_scl,CTG_X0517
CTG_X1186,,2G_fhl,CTG_X1186
CTG_X1186,,3G_fhl,CTG_X1186
CTG_X1187,,2G_scl,CTG_X0513
CTG_X1193,,2G_scl,CTG_X0365
CTG_X1204,,2G_scl,CTG_X0523
CTG_X1204,,3G_scl,CTG_X0523
CTG_X1206,,2G_fhl,CTG_X0015
CTG_X1206,,3G_fhl,CTG_X0015
CTG_X1208,,2G_fhl,CTG_X0015
CTG_X1208,,3G_fhl,CTG_X0015
CTG_X1209,,2G_scl,CTG_X0845
CTG_X1209,,3G_scl,CTG_X0845
CTG_X1210,,2G_scl,CTG_X0925
CTG_X1210,,3G_scl,CTG_X0925
CTG_X1214,,2G_scl,CTG_X0364
CTG_X1214,,3G_scl,CTG_X0364
CTG_X1220,,2G_fhl,CTG_X0015
CTG_X1220,,3G_fhl,CTG_X0015
CTG_X1224,,2G_fhl,CTG_X0658
CTG_X1224,,3G_fhl,CTG_X0658
CTG_X1225,,2G_scl,CTG_X0520
CTG_X1225,,3G_scl,CTG_X0520
CTG_X1229,,2G_fhl,CTG_X0242
CTG_X1229,,3G_fhl,CTG_X0242
CTG_X1231,,2G_scl,CTG_X0845
CTG_X1231,,3G_scl,CTG_X0845
CTG_X1232,,2G_scl,CTG_X0645
CTG_X1232,,3G_scl,CTG_X0645
CTG_X1233,,2G_fhl,CTG_X0488
CTG_X1233,,3G_fhl,CTG_X0488
CTG_X1234,,2G_fhl,CTG_X0627
CTG_X1234,,3G_fhl,CTG_X0627
CTG_X1238,,2G_scl,CTG_X0480
CTG_X1238,,3G_scl,CTG_X0480
CTG_X1241,,2G_scl,CTG_X0378
CTG_X1241,,3G_scl,CTG_X0378
CTG_X1242,,2G_scl,CTG_X0484
CTG_X1242,,3G_scl,CTG_X0484
CTG_X1243,,2G_scl,CTG_X1535
CTG_X1243,,3G_scl,CTG_X1535
CTG_X1246,,2G_scl,CTG_X0517_1
CTG_X1246,,3G_scl,CTG_X0517_1
CTG_X1248,,2G_scl,CTG_X0517
CTG_X1254,,2G_scl,CTG_X0480
CTG_X1254,,3G_scl,CTG_X0480
CTG_X1257,,2G_fhl,CTG_X0953
CTG_X1257,,3G_fhl,CTG_X0953
CTG_X1258,,2G_scl,CTG_X9027
CTG_X1258,,3G_scl,CTG_X9027
CTG_X1259,,2G_scl,CTG_X0480
CTG_X1259,,3G_scl,CTG_X0480
CTG_X1261,,2G_scl,CTG_X9027
CTG_X1261,,3G_scl,CTG_X9027
CTG_X1268,,2G_scl,CTG_X0122
CTG_X1268,,3G_scl,CTG_X0122
CTG_X1273,,2G_scl,CTG_X9027
CTG_X1273,,3G_scl,CTG_X9027
CTG_X1274,,2G_scl,CTG_X0520
CTG_X1274,,3G_scl,CTG_X0520
CTG_X1278,,2G_fhl,CTG_X0132
CTG_X1278,,3G_fhl,CTG_X0132
CTG_X1279,,2G_scl,CTG_X0517_1
CTG_X1285,,2G_scl,CTG_X0118
CTG_X1285,,3G_scl,CTG_X0118
CTG_X1286,,2G_scl,CTG_X0517_1
CTG_X1286,,3G_scl,CTG_X0517_1
CTG_X1294,,2G_scl,CTG_X0277
CTG_X1294,,3G_scl,CTG_X0277
CTG_X1297,,2G_scl,CTG_X0109
CTG_X1298,,2G_scl,CTG_X0652
CTG_X1298,,3G_scl,CTG_X0652
CTG_X1299,,2G_scl,CTG_X0517_1
CTG_X1299,,3G_scl,CTG_X0517_1
CTG_X1313,,2G_scl,CTG_X0248
CTG_X13160,,2G_scl,CTG_X0652
CTG_X13160,,3G_scl,CTG_X0652
CTG_X1322,,2G_scl,CTG_X0277
CTG_X1322,,3G_scl,CTG_X0277
CTG_X13220,,2G_scl,CTG_X0522
CTG_X13220,,3G_scl,CTG_X0522
CTG_X1323,,2G_scl,CTG_X0652
CTG_X1323,,3G_scl,CTG_X0652
CTG_X1324,,2G_fhl,CTG_X0488
CTG_X1324,,3G_fhl,CTG_X0488
CTG_X1327,,2G_fhl,CTG_X0658
CTG_X1327,,3G_fhl,CTG_X0658
CTG_X1328,,2G_fhl,CTG_X0893
CTG_X1328,,3G_fhl,CTG_X0893
CTG_X1329,,2G_scl,CTG_X0800
CTG_X1329,,3G_scl,CTG_X0800
CTG_X1331,,2G_scl,CTG_X0652
CTG_X1337,,2G_fhl,CTG_X0627
CTG_X1337,,3G_fhl,CTG_X0627
CTG_X1339,,2G_fhl,CTG_X0627
CTG_X1339,,3G_fhl,CTG_X0627
CTG_X1340,,2G_fhl,CTG_X0132
CTG_X1340,,3G_fhl,CTG_X0132
CTG_X1342,,2G_scl,CTG_X0118
CTG_X1342,,3G_scl,CTG_X0118
CTG_X1343,,2G_scl,CTG_X0118
CTG_X1343,,3G_scl,CTG_X0118
CTG_X1346,,2G_scl,CTG_X0120
CTG_X1346,,3G_scl,CTG_X0120
CTG_X1347,,2G_scl,CTG_X0480
CTG_X1347,,3G_scl,CTG_X0480
CTG_X1349,,2G_scl,CTG_X0480
CTG_X1349,,3G_scl,CTG_X0480
CTG_X1352,,2G_scl,CTG_X0120
CTG_X1352,,3G_scl,CTG_X0120
CTG_X1353,,2G_scl,CTG_X0118_1
CTG_X1357,,2G_scl,CTG_X0522
CTG_X1357,,3G_scl,CTG_X0522
CTG_X1359,,2G_fhl,CTG_X0953
CTG_X1359,,3G_fhl,CTG_X0953
CTG_X1360,,2G_scl,CTG_X0517_1
CTG_X1360,,3G_scl,CTG_X0517_1
CTG_X1362,,2G_scl,CTG_X9027
CTG_X1362,,3G_scl,CTG_X9027
CTG_X1363,,2G_scl,CTG_X0517_1
CTG_X1363,,3G_scl,CTG_X0517_1
CTG_X1366,,2G_scl,CTG_X0835
CTG_X1366,,3G_scl,CTG_X0835
CTG_X1368,,2G_scl,CTG_X0850
CTG_X1368,,3G_scl,CTG_X0850
CTG_X1372,,2G_scl,CTG_X0881
CTG_X1372,,3G_scl,CTG_X0881
CTG_X1373,,2G_scl,CTG_X0517_3
CTG_X1374,,2G_scl,CTG_X0517_2
CTG_X1374,,3G_scl,CTG_X0517_2
CTG_X1375,,2G_scl,CTG_X1157
CTG_X1375,,3G_scl,CTG_X1157
CTG_X1376,,2G_fhl,CTG_X0666
CTG_X1376,,3G_fhl,CTG_X0666
CTG_X1378,,2G_scl,CTG_X1157
CTG_X1378,,3G_scl,CTG_X1157
CTG_X1380,,2G_fhl,CTG_X1076
CTG_X1380,,3G_fhl,CTG_X1076
CTG_X1382,,2G_scl,CTG_X0359
CTG_X1386,,2G_scl,CTG_X0681
CTG_X1387,,2G_scl,CTG_X0708
CTG_X1388,,2G_fhl,CTG_X0048
CTG_X1388,,3G_fhl,CTG_X0048
CTG_X1389,,2G_fhl,CTG_X1389
CTG_X1389,,3G_fhl,CTG_X1389
CTG_X1390,,2G_scl,CTG_X0248
CTG_X1391,,2G_scl,CTG_X1391
CTG_X1391,,RTN_scl,CTG_X1391
CTG_X1394,,2G_scl,CTG_X0623
CTG_X1397,,2G_scl,CTG_X0248
CTG_X1397,,RTN_scl,CTG_X0248
CTG_X1398,,2G_scl,CTG_X0400
CTG_X1398,,3G_scl,CTG_X0400
CTG_X1408,,2G_fhl,CTG_X0146
CTG_X1408,,3G_fhl,CTG_X0146
CTG_X1417,,2G_scl,CTG_X0003
CTG_X1417,,3G_scl,CTG_X0003
CTG_X1418,,2G_fhl,CTG_X1418
CTG_X1418,,3G_fhl,CTG_X1418
CTG_X1421,,2G_fhl,CTG_X0376
CTG_X1421,,3G_fhl,CTG_X0376
CTG_X1426,,2G_fhl,CTG_X0007
CTG_X1426,,3G_fhl,CTG_X0007
CTG_X1427,,2G_fhl,CTG_X0743
CTG_X1427,,3G_fhl,CTG_X0743
CTG_X1432,,2G_scl,CTG_X0520
CTG_X1432,,3G_scl,CTG_X0520
CTG_X1433,,2G_scl,CTG_X1157
CTG_X1433,,3G_scl,CTG_X1157
CTG_X1439,,2G_fhl,CTG_X0139
CTG_X1439,,3G_fhl,CTG_X0139
CTG_X1447,,2G_fhl,CTG_X0002
CTG_X1447,,3G_fhl,CTG_X0002
CTG_X1453,,2G_fhl,CTG_X0014
CTG_X1453,,3G_fhl,CTG_X0014
CTG_X1456,,2G_scl,CTG_X0081
CTG_X1456,,3G_scl,CTG_X0081
CTG_X1457,,2G_fhl,CTG_X1457
CTG_X1457,,3G_fhl,CTG_X1457
CTG_X1461,,2G_fhl,CTG_X0372
CTG_X1461,,3G_fhl,CTG_X0372
CTG_X1462,,2G_fhl,CTG_X0716
CTG_X1462,,3G_fhl,CTG_X0716
CTG_X1463,,2G_scl,CTG_X0610
CTG_X1463,,3G_scl,CTG_X0610
CTG_X1470,,2G_scl,CTG_X0708
CTG_X1470,,3G_scl,CTG_X0708
CTG_X1471,,2G_fhl,CTG_X0545
CTG_X1471,,3G_fhl,CTG_X0545
CTG_X1472,,2G_fhl,CTG_X0728
CTG_X1472,,3G_fhl,CTG_X0728
CTG_X1473,,2G_fhl,CTG_X0004
CTG_X1473,,3G_fhl,CTG_X0004
CTG_X1482,,2G_fhl,CTG_X1035
CTG_X1483,,2G_fhl,CTG_X1035
CTG_X1483,,3G_fhl,CTG_X1035
CTG_X1486,,2G_scl,CTG_X0685
CTG_X1486,,3G_scl,CTG_X0685
CTG_X1488,,2G_fhl,CTG_X0139
CTG_X1488,,3G_fhl,CTG_X0139
CTG_X1493,,2G_fhl,CTG_X1493
CTG_X1493,,3G_fhl,CTG_X1493
CTG_X1496,,2G_fhl,CTG_X0351
CTG_X1496,,3G_fhl,CTG_X0351
CTG_X1499,,2G_fhl,CTG_X0545
CTG_X1499,,3G_fhl,CTG_X0545
CTG_X1502,,2G_scl,CTG_X0523
CTG_X1503,,2G_fhl,CTG_X0132
CTG_X1503,,3G_fhl,CTG_X0132
CTG_X1520,,2G_fhl,CTG_X0665
CTG_X1520,,3G_fhl,CTG_X0665
CTG_X1527,,2G_scl,CTG_X1527
CTG_X1527,,3G_scl,CTG_X1527
CTG_X1528,,2G_scl,CTG_X0881
CTG_X1533,,2G_fhl,CTG_X0703
CTG_X1533,,3G_fhl,CTG_X0703
CTG_X1535,,2G_scl,CTG_X1535
CTG_X1535,,3G_scl,CTG_X1535
CTG_X1536,,2G_scl,CTG_X0277
CTG_X1536,,3G_scl,CTG_X0277
CTG_X1547,,2G_scl,CTG_X0480
CTG_X1547,,3G_scl,CTG_X0480
CTG_X1551,,2G_fhl,CTG_X0665
CTG_X1551,,3G_fhl,CTG_X0665
CTG_X1552,,2G_fhl,CTG_X0665
CTG_X1554,,2G_scl,CTG_X0247
CTG_X1556,,2G_fhl,CTG_X0487
CTG_X1556,,3G_fhl,CTG_X0487
CTG_X1562,,2G_scl,CTG_X1562
CTG_X1562,,3G_scl,CTG_X1562
CTG_X1569,,2G_scl,CTG_X0470
CTG_X1569,,3G_scl,CTG_X0470
CTG_X1578,,2G_scl,CTG_X0850
CTG_X1578,,3G_scl,CTG_X0850
CTG_X1580,,2G_scl,CTG_X0645
CTG_X1584,,2G_scl,CTG_X0517_2
CTG_X1584,,3G_scl,CTG_X0517_2
CTG_X1585,,2G_scl,CTG_X0517
CTG_X1585,,3G_scl,CTG_X0517
CTG_X1586,,2G_scl,CTG_X0517_2
CTG_X1586,,3G_scl,CTG_X0517_2
CTG_X1588,,2G_fhl,CTG_X1588
CTG_X1588,,3G_fhl,CTG_X1588
CTG_X1589,,2G_scl,CTG_X0800
CTG_X1589,,3G_scl,CTG_X0800
CTG_X1590,,2G_scl,CTG_X0364
CTG_X1590,,3G_scl,CTG_X0364
CTG_X1592,,2G_fhl,CTG_X0627
CTG_X1592,,3G_fhl,CTG_X0627
CTG_X1594,,2G_scl,CTG_X0625
CTG_X1596,,2G_scl,CTG_X0498
CTG_X1597,,2G_scl,CTG_X0240
CTG_X1597,,3G_scl,CTG_X0240
CTG_X1598,,2G_scl,CTG_X0502
CTG_X1599,,2G_fhl,CTG_X0242
CTG_X1602,,2G_scl,CTG_X1602
CTG_X1604,,2G_scl,CTG_X0517_2
CTG_X1606,,2G_scl,CTG_X0277
CTG_X1606,,3G_scl,CTG_X0277
CTG_X16060,,2G_scl,CTG_X0522
CTG_X16060,,3G_scl,CTG_X0522
CTG_X1607,,2G_scl,CTG_X0523
CTG_X1607,,3G_scl,CTG_X0523
CTG_X1610,,2G_scl,CTG_X0247
CTG_X1614,,2G_fhl,CTG_X1614
CTG_X1614,,3G_fhl,CTG_X1614
CTG_X1616,,2G_scl,CTG_X0370
CTG_X1616,,3G_scl,CTG_X0370
CTG_X1617,,2G_fhl,CTG_X0547
CTG_X1617,,3G_fhl,CTG_X0547
CTG_X1630,,2G_scl,CTG_X0656
CTG_X1632,,2G_fhl,CTG_X0658
CTG_X1632,,3G_fhl,CTG_X0658
CTG_X1633,,2G_scl,CTG_X0470
CTG_X1633,,3G_scl,CTG_X0470
CTG_X1635,,2G_fhl,CTG_X0376
CTG_X1635,,3G_fhl,CTG_X0376
CTG_X1643,,2G_scl,CTG_X0247
CTG_X1644,,2G_scl,CTG_X0120
CTG_X1644,,3G_scl,CTG_X0120
CTG_X1648,,2G_scl,CTG_X0517_2
CTG_X1648,,3G_scl,CTG_X0517_2
CTG_X1649,,2G_scl,CTG_X0845
CTG_X1649,,3G_scl,CTG_X0845
CTG_X1653,,2G_scl,CTG_X9027
CTG_X1653,,3G_scl,CTG_X9027
CTG_X1657,,2G_scl,CTG_X0850
CTG_X1658,,2G_scl,CTG_X0522
CTG_X1658,,3G_scl,CTG_X0522
CTG_X1661,,2G_fhl,CTG_X0500
CTG_X1661,,3G_fhl,CTG_X0500
CTG_X1662,,2G_scl,CTG_X0240
CTG_X1672,,2G_scl,CTG_X0300
CTG_X1674,,2G_fhl,CTG_X0005
CTG_X1674,,3G_fhl,CTG_X0005
CTG_X1677,,2G_scl,CTG_X0835
CTG_X1677,,3G_scl,CTG_X0835
CTG_X1681,,2G_scl,CTG_X1535
CTG_X1681,,3G_scl,CTG_X1535
CTG_X1685,,2G_scl,CTG_X0082
CTG_X1685,,3G_scl,CTG_X0082
CTG_X1688,,2G_fhl,CTG_X0367
CTG_X1690,,2G_scl,CTG_X0019
CTG_X1690,,3G_scl,CTG_X0019
CTG_X1691,,2G_scl,CTG_X0610
CTG_X1691,,3G_scl,CTG_X0610
CTG_X1692,,2G_fhl,CTG_X1692
CTG_X1703,,2G_scl,CTG_X0118
CTG_X1703,,3G_scl,CTG_X0118
CTG_X1710,,2G_scl,CTG_X0400
CTG_X1710,,3G_scl,CTG_X0400
CTG_X1711,,2G_scl,CTG_X0845
CTG_X1711,,3G_scl,CTG_X0845
CTG_X1720,,2G_fhl,CTG_X0743
CTG_X1720,,3G_fhl,CTG_X0743
CTG_X1722,,2G_scl,CTG_X0122
CTG_X1722,,3G_scl,CTG_X0122
CTG_X1727,,2G_fhl,CTG_X0547
CTG_X1727,,3G_fhl,CTG_X0547
CTG_X1728,,2G_fhl,CTG_X0073
CTG_X1729,,2G_fhl,CTG_X0007
CTG_X1729,,3G_fhl,CTG_X0007
CTG_X1730,,2G_scl,CTG_X0438
CTG_X1730,,3G_scl,CTG_X0438
CTG_X1747,,2G_fhl,CTG_X0146
CTG_X1747,,3G_fhl,CTG_X0146
CTG_X1748,,2G_fhl,CTG_X0487
CTG_X1748,,3G_fhl,CTG_X0487
CTG_X1750,,2G_scl,CTG_X0370
CTG_X1750,,3G_scl,CTG_X0370
CTG_X1752,,2G_fhl,CTG_X0004
CTG_X1753,,2G_scl,CTG_X0707
CTG_X1753,,3G_scl,CTG_X0707
CTG_X1756,,2G_fhl,CTG_X1389
CTG_X1756,,3G_fhl,CTG_X1389
CTG_X1760,,2G_scl,CTG_X1157
CTG_X1760,,3G_scl,CTG_X1157
CTG_X1761,,2G_fhl,CTG_X0043
CTG_X1761,,3G_fhl,CTG_X0043
CTG_X1763,,2G_scl,CTG_X0517_1
CTG_X1763,,3G_scl,CTG_X0517_1
CTG_X1764,,2G_scl,CTG_X1180
CTG_X1764,,3G_scl,CTG_X1180
CTG_X1766,,2G_fhl,CTG_X0775
CTG_X1766,,3G_fhl,CTG_X0775
CTG_X1769,,2G_fhl,CTG_X0005
CTG_X1769,,3G_fhl,CTG_X0005
CTG_X1772,,2G_fhl,CTG_X0547
CTG_X1772,,3G_fhl,CTG_X0547
CTG_X1773,,2G_fhl,CTG_X0073
CTG_X1774,,2G_scl,CTG_X0274
CTG_X1774,,3G_scl,CTG_X0274
CTG_X1780,,2G_scl,CTG_X0733
CTG_X1783,,2G_fhl,CTG_X0500
CTG_X1783,,3G_fhl,CTG_X0500
CTG_X1789,,2G_scl,CTG_X0003
CTG_X1790,,2G_fhl,CTG_X0373
CTG_X1790,,3G_fhl,CTG_X0373
CTG_X1793,,2G_fhl,CTG_X0028
CTG_X1793,,3G_fhl,CTG_X0028
CTG_X1794,,2G_scl,CTG_X0086
CTG_X1794,,3G_scl,CTG_X0086
CTG_X1795,,2G_scl,CTG_X0927
CTG_X1795,,3G_scl,CTG_X0927
CTG_X1800,,2G_fhl,CTG_X0893
CTG_X1800,,3G_fhl,CTG_X0893
CTG_X1806,,2G_fhl,CTG_X1588
CTG_X1806,,3G_fhl,CTG_X1588
CTG_X1807,,2G_scl,CTG_X0881
CTG_X1807,,3G_scl,CTG_X0881
CTG_X1808,,2G_fhl,CTG_X0666
CTG_X1808,,3G_fhl,CTG_X0666
CTG_X1809,,2G_fhl,CTG_X0763
CTG_X1809,,3G_fhl,CTG_X0763
CTG_X1811,,2G_fhl,CTG_X0775
CTG_X1811,,3G_fhl,CTG_X0775
CTG_X1813,,2G_scl,CTG_X0520
CTG_X1813,,3G_scl,CTG_X0520
CTG_X1814,,2G_scl,CTG_X0400
CTG_X1817,,2G_fhl,CTG_X0609
CTG_X1817,,3G_fhl,CTG_X0609
CTG_X1818,,2G_fhl,CTG_X1389
CTG_X1818,,3G_fhl,CTG_X1389
CTG_X1819,,2G_fhl,CTG_X0079
CTG_X1819,,3G_fhl,CTG_X0079
